1,0.13948,0.055206,0.074393,1,0.058733,0.24607,0.073244,0.057383,0.23134,1,0.066887,0.032071,1,0.15524,1,1,0.034283,0.043008,0.078077,0.10929,0.053222,1,0.040767,0.017431,0.040876,0.13896,0.029122,0.052708,1,0.37478,0.060211,0.19378,0.059689,0.069447,1,0.035522,0.030474,0.025449,0.033751,0.031744,0.15937,0.085155,0.041025,0.039014,0.062508,0.095395,0.046899,0.066939,0.04055
1,0.30175,1,1,0.64783,1,1,1,1,1,1,1.3696,1,0.34214,1,1,0.63528,0.028917,1,0.54751,1,1,1,0.65404,0.22184,1,1,0.036208,0.11288,0.28979,1,0.30003,1,0.3851,1,0.55508,1,1,1,1,0.87346,1,0.46571,1,0.15544,1,0.35729,0.15294,1,0.4619
1,1,0.47312,1,1,1,1,1.0798,0.23736,1,1,0.59989,0.090644,1,1,1,1,1,0.076757,0.036126,1,1,1,1,1,1.2548,1,1,1,1,1,1.086,0.046653,0.026539,0.042448,1,1,0.088309,1,0.33452,0.067174,1,1,1,1,1,1,1.4256,0.26968,1
1,0.30175,1,1,0.64783,1,1,1,1,1,1,1.3696,1,0.34214,1,1,0.63524,0.078724,1,0.16007,1,1,1,1,0.87592,1,1,0.036249,0.11284,0.28979,1,0.29999,1,0.38514,1,0.55508,1,1,0.53239,1,0.34107,1,0.076103,0.056606,0.054055,1,0.51273,0.15294,1,1
1,1,1,0.12546,0.17412,1,1,0.57995,1,1,1,0.0333,0.11432,1,0.44515,1,0.38363,0.037191,0.17019,1,0.10109,1,1,0.6649,0.17584,0.15495,0.10027,1,1,1,1,1,0.022937,0.12116,1,0.39516,1,0.33685,0.018283,0.10143,0.047315,0.012751,0.20869,1,0.42819,0.32788,1,0.24322,0.2689,0.11149
1,1,1,1,1,1,1.2165,1,1,0.74444,0.22483,0.1654,1,1,1,0.78372,1,1,1,1,1,1,1,1.5239,0.10133,1,0.044441,1,0.34058,1,1,0.6463,0.12444,0.24326,1,1,0.56549,0.3242,0.081632,0.061767,0.043745,1,1,1,1,1,1.2522,0.26378,0.033054,1
1,1,0.40325,0.25477,0.21487,1,0.45755,0.05278,1,1,1,1,1.0199,1,1,1,1,1.0212,1,1,1,0.75882,1,0.41068,0.034447,0.29597,1,1,0.53552,1,0.32612,0.30511,1,1,0.14958,0.050421,1,0.4651,0.023905,0.011977,0.020074,0.022309,0.011592,0.2082,0.258,1,1,0.040026,1,1
1,1,0.4261,1,1,1,1,1.0903,1,1,0.56786,0.31125,1,1,0.60043,1,1,0.46321,1,1,0.70102,1,0.26783,1,0.49532,1,1,1,1,0.0999,1,1,1,0.094207,1,0.36958,1,0.086097,0.028262,0.11792,0.038379,1,0.36794,1,1,1,0.092077,1,1,1
1,0.28242,1,0.43916,1,1,0.083721,0.22049,1,1,1,1,1,1,1,1,1.6965,1,1,1,1,1,1,1,1,1,1,2.2676,1,1,1,1,1,0.11231,0.059432,0.057098,0.19394,1,0.12149,0.060163,0.10981,1,0.314,1,1,1,1,1.0637,0.18366,1
1,1,0.50966,0.28442,0.056565,0.31602,0.17793,1,1,1,1,1,0.1085,0.13418,1,1,1,1,0.98188,0.033382,1,1,0.48431,0.35037,0.080148,1,1,1,1,1,1,1.5131,0.012485,0.17555,0.10588,1,0.52617,0.028221,0.032121,0.032412,0.027634,0.010277,0.056401,0.063733,0.063133,0.042229,0.12382,0.080527,1,0.48783
1,1,1,1,1,1.1253,1,1,1,1,1,1.2702,1,0.27631,0.066887,0.28586,0.22343,1,0.069006,0.035683,1,0.036436,0.1697,1,0.044294,1,1,0.06127,0.042106,1,0.080936,0.10953,0.030889,0.1048,0.16671,1,0.061398,0.28397,1,0.078192,0.1144,1,0.25453,1,0.49137,0.03234,1,0.34648,0.03969,0.022409
1,0.034979,1,1,0.56975,1,0.40616,1,1,1,1,1,1,1,1,0.086834,1,1,0.53813,0.24899,0.2073,0.12198,1,0.52038,0.068116,1,0.41218,0.14754,1,0.34608,0.27218,0.05423,1,0.43683,0.087653,1,1,0.62066,0.030588,0.045752,0.042106,0.075734,0.12468,0.059309,0.23027,0.11751,0.053166,0.22129,0.2141,1
1,0.095518,0.2082,0.20513,1,1,0.42094,0.057548,0.15364,1,1,1,0.72453,1,1,1,1,1,1.2676,0.20026,0.16453,1,1,0.6026,1,1,0.49844,1,1,1,1,1,1.2544,0.14066,1,1,1,0.89235,0.11934,0.012322,0.053128,0.051691,0.20916,1,1,1,0.14365,1,1,0.13607
1,1,0.4259,1,0.40611,1,0.42725,1,1,1,1,1,1,1,1,1.9154,1,1,1,0.72285,1,0.34848,1,1,0.69132,1,1,1,1,1,1,1,0.066273,1,0.30958,0.10506,1,0.027975,0.05976,0.03203,0.044523,0.026829,0.046858,0.019783,0.23687,0.040437,1,1,0.64782,0.21278
1,0.034246,0.062109,1,0.41377,1,0.031293,1,1,0.55635,0.15945,0.031483,0.049277,1,1,1,1,1,1.2161,0.07041,0.14438,1,0.35741,0.26435,0.014664,0.029696,1,1,1,1,1,0.79657,0.01815,0.063073,0.063405,1,0.1151,0.074096,0.20291,1,0.024821,0.1083,0.11207,0.03961,0.13242,1,0.55865,1,1,1
1,0.23904,0.23089,1,0.43787,1,0.45215,1,0.25968,1,1,0.60665,1,1,0.71102,0.069672,0.22167,0.22343,0.12714,1,0.42078,0.18501,1,0.39997,1,1,0.4881,0.239,1,1,0.65146,1,0.021872,0.21606,0.044687,1,1,0.073768,0.062709,1,1,0.059391,0.082984,0.1509,1,0.4737,0.055951,0.28586,0.21442,0.045178
